customer_id,customer_name,gender,age,country,city,customer_segment,account_id,account_type,account_open_date,risk_profile,trade_id,trade_date,asset_class,asset_name,trade_type,quantity,trade_price,trade_value,profit_loss,account_balance,platform_fee,leverage_used,margin_call_flag,trades_last_30_days,average_trade_size,portfolio_value,win_rate_percentage,trading_session_duration_minutes,suspicious_activity_flag,failed_login_attempts,unusual_location_login,device_type,ip_region,last_login_date,customer_status,premium_subscription_flag,churn_risk_score,deposit_amount,withdrawal_amount,payment_method,platform_used
CUST80496,Joseph Montgomery,Male,56,Nigeria,Cape Town,Premium,ACC126312,Pro,2024-08-19,Low,TRD0002109,2026-07-08,Commodities,Crude Oil,Sell,119.44,294.22,35141.64,7986.91,55262.2,274.3,4.82,No,276,127.32,242478.9,,439,No,5,No,Tablet,Middle East,10/08/2026,Inactive,No,32.33,97293.09,175275.29,Wallet,Desktop_Terminal
CUST82117,Carrie Mills,Male,30,Ghana,Lagos,Premium,ACC216823,Vip,2023-10-05,High,TRD0002110,2025-05-11,Commodities,Crude Oil,Sell,198.47,107.63,21361.33,6314.45,272446.78,28.25,3.6,Yes,275,77.68,734411.16,52.41,68,No,0,No,,Europe,05-27-2025,Dormant,No,39.63,190725.06,129180.87,Bank_Transfer,Api
CUST36055,,Male,59,Kenya,Cape Town,Premium,ACC724074,Vip,2023-06-01,Low,TRD0002111,2025-02-05,Stocks,META,Buy,208.2,765.84,159447.89,35522.18,216723.5,754.43,,Yes,39,4088.41,357437.3,36.52,342,Yes,23,No,Android,Asia,19/06/2026,Active,No,50.87,132417.45,115158.28,Bank_Transfer,Desktop_Terminal
CUST83724,Mrs. Allison Edwards MD,Female,35,Uk,Cape Town,Premium,ACC116637,Pro,2023-12-28,Medium,TRD0002112,2024-01-12,Stocks,AMZN,Sell,341.97,336.29,115001.09,30051.4,345043.38,779.89,38.5,No,192,598.96,467361.18,16.36,337,No,3,No,,West Africa,2023-10-23,Active,Yes,72.33,199855.29,77326.32,Card,Mobile_App
CUST77569,Brent Alvarez,Female,67,Uk,Accra,Retail,ACC153235,Basic,2021-10-24,Medium,TRD0002113,2022-11-14,Forex,GBP/USD,Buy,82.32,37.19,3061.48,745.23,354694.64,20.54,20.2,No,204,15.01,1435527.69,16.16,493,No,21,No,,West Africa,10-02-2022,Dormant,Yes,65.08,133329.22,159107.31,Bank_Transfer,Mobile_App
CUST56644,Natalie Parks,Male,64,Kenya,Cape Town,Retail,ACC536270,Pro,2023-12-04,Medium,TRD0002114,2024-05-23,Forex,USD/NGN,Buy,196.43,68.12,13380.81,333.62,243546.57,131.31,22.55,No,159,84.16,548628.57,84.32,289,Yes,0,Yes,Desktop,North America,2024-04-27,Active,Yes,49.19,177445.07,113787.31,Bank_Transfer,Api
CUST74155,Eric Wood,Male,32,Nigeria,Lagos,Premium,ACC506621,Pro,2021-04-19,High,TRD0002115,2021-04-12,Forex,USD/NGN,Sell,417.96,78.14,32659.39,12725.42,102601.81,61.3,1.54,No,184,177.5,136675.23,68.78,416,No,13,No,Android,West Africa,24/04/2021,Active,Yes,64,86268.27,62653.27,Card,Mobile_App
CUST63129,Eric Roberts,Female,43,South Africa,Accra,Retail,ACC350840,Basic,2024-10-03,Medium,TRD0002116,2024-11-11,Crypto,BTC,Buy,110.74,12414.56,1374788.37,277600.35,490121.66,3633.3,4.46,No,296,4644.56,645347.29,,519,Yes,25,No,Desktop,Middle East,04/12/2024,Active,No,30.6,112953.32,43345.39,Crypto,Mobile_App
CUST47555,,Male,21,Nigeria,Cape Town,Retail,ACC444983,Basic,2022-11-24,High,TRD0002117,2023-01-01,Stocks,NVDA,Sell,394.14,1138.46,448712.62,-32907.12,85783,3169.64,48.71,Yes,53,8466.28,247971.95,64.05,281,No,21,No,Android,West Africa,19/06/2026,Inactive,Yes,17.71,89310.3,6435.53,Card,Desktop_Terminal
CUST31120,Brandon Ferrell,Female,27,Kenya,London,Retail,ACC246308,Basic,2022-11-18,Medium,TRD0002118,2023-03-07,Forex,GBP/USD,Buy,213.95,173.82,37188.79,-8901.47,58669.38,293.88,45.29,No,12,3099.07,111835.35,78.29,304,No,1,Yes,Android,Asia,04-01-2023,Active,Yes,15.39,136703,33699.01,Bank_Transfer,Desktop_Terminal
CUST86880,Casey Brown,Male,48,South Africa,Lagos,Retail,ACC926183,Basic,2024-03-07,Low,TRD0002119,2025-12-23,Crypto,XRP,Buy,121.27,33210.76,4027468.87,222662.68,233576.79,27010.48,7.54,No,133,30281.72,416804.25,94.4,376,Yes,19,Yes,Android,North America,2025-12-27,Dormant,Yes,19.01,97980.16,119365.88,Wallet,Api
CUST23532,Timothy Lee,Female,50,Ghana,Lagos,Retail,ACC404152,Basic,2021-04-10,High,TRD0002120,2023-04-19,Forex,USD/JPY,Sell,228.05,86.69,19769.65,-1711.68,175122.09,169.51,47.8,Yes,273,72.42,592793.92,80.78,546,No,23,No,iPhone,Asia,06/03/2023,Active,No,62.37,199341.26,141444.81,Wallet,Mobile_App
CUST61517,Frederick Aguilar,Female,37,South Africa,Nairobi,Retail,ACC503385,Basic,2021-04-09,Medium,TRD0002121,2023-04-25,Forex,GBP/USD,Sell,17.58,105.78,1859.61,515.71,20402.2,15.67,29.9,Yes,35,53.13,34176.2,30.75,288,No,24,No,Android,Europe,2023-03-07,Active,Yes,35.68,89482.11,151332.74,Card,Web
CUST97212,Kim Johnson,Male,55,South Africa,Accra,Retail,ACC338141,Vip,2021-10-28,Low,TRD0002122,2022-09-01,Commodities,Natural Gas,Buy,91.38,450.95,41207.81,15534.48,471228.76,258.1,34.17,No,290,142.1,1754419.41,54.51,592,No,19,Yes,Desktop,Asia,03/06/2022,Active,No,18.37,42013.49,120244.47,Bank_Transfer,Web
CUST16599,,Male,67,South Africa,Lagos,Retail,ACC837307,Vip,2022-08-17,High,TRD0002123,2023-10-15,Crypto,XRP,Sell,327.92,2002.81,656761.46,27626.94,223747.48,5250.49,6.9,Yes,152,4320.8,758065.02,,225,No,2,No,Desktop,West Africa,07-17-2023,Dormant,Yes,82.51,55232.8,50607.44,Crypto,Web
CUST80480,Richard Foster,Female,53,Ghana,Abuja,Retail,ACC374034,Basic,2024-10-30,Medium,TRD0002124,2026-12-21,Forex,EUR/USD,Buy,257.05,10.31,2650.19,336.45,76835.91,23.05,42.53,Yes,259,10.23,106692.2,32.5,492,Yes,10,Yes,Desktop,Europe,10-26-2026,Active,Yes,16.92,181310.72,154149.39,Card,Mobile_App
CUST44439,Stephanie Williams,Male,36,Uk,Abuja,Retail,ACC956636,Basic,2022-09-18,Medium,TRD0002125,2023-04-07,Forex,USD/JPY,Buy,440.91,142.68,62909.04,-1103.7,73959.26,357,30.74,Yes,88,714.88,156045.88,75.66,18,No,9,No,iPhone,West Africa,19/06/2026,Active,No,45.76,29657.24,127243.13,Wallet,Api
CUST56331,Misty Alvarez,Female,29,South Africa,Abuja,Premium,ACC814324,Basic,2023-05-03,Medium,TRD0002126,2024-02-21,Commodities,Gold,Buy,150.81,134.23,20243.23,4105.68,250786.98,182.11,26.18,Yes,209,96.86,744623.01,33.84,597,Yes,14,No,Android,North America,2023-12-04,Active,No,86.58,39304.42,19318.24,Card,Web
CUST82992,Jennifer Hopkins,Female,53,Kenya,Lagos,Premium,ACC292150,Pro,2024-03-30,Medium,TRD0002127,2026-01-29,Crypto,BNB,Buy,423.5,70932.76,30040023.86,11843535.88,200199.21,217339.98,7.42,Yes,231,130043.39,832583.93,41.88,211,No,15,Yes,Tablet,Middle East,14/01/2026,Dormant,No,27.49,13692.59,98133.06,Wallet,Desktop_Terminal
CUST59562,Xavier Watts,Female,22,Ghana,Cape Town,Premium,ACC681933,Basic,2021-04-24,High,TRD0002128,2021-12-13,Forex,USD/NGN,Buy,54.31,79.36,4310.04,-252.77,471649.99,41.59,1.77,Yes,194,22.22,1087036.28,70.35,172,Yes,12,Yes,Tablet,Asia,11-12-2021,Dormant,Yes,80.13,182653.75,3782.11,Bank_Transfer,Desktop_Terminal
CUST70813,Kelly Hebert,Female,25,Nigeria,London,Retail,ACC461819,Vip,2021-07-10,High,TRD0002129,2022-08-26,Stocks,AMZN,Sell,229.65,1122.4,257759.16,38464.46,453109.56,506.54,14.73,Yes,127,2029.6,1950624.16,93.58,523,Yes,23,No,Desktop,Asia,08-17-2022,Dormant,No,78.69,102623.24,54860.11,Wallet,Mobile_App
CUST98257,Joshua Smith,Male,48,Uae,Cape Town,Retail,ACC678158,Basic,2023-10-24,Medium,TRD0002130,2024-08-18,Forex,USD/NGN,Sell,398.57,102.04,40670.08,-13547.73,486005.7,218.26,34.84,Yes,45,903.78,575979.68,47,394,Yes,25,Yes,Desktop,North America,02/09/2024,Dormant,Yes,33.62,66619.54,948.93,Crypto,Web
CUST82348,Nicole Guzman,Male,64,Kenya,Lagos,Premium,ACC123607,Basic,2023-01-17,Medium,TRD0002131,2023-02-13,Crypto,BTC,Sell,405.09,26401.75,10695084.91,-3595307.37,95009.28,104858.22,14.11,Yes,148,72264.09,383440.94,46.7,248,Yes,0,Yes,,West Africa,26/02/2023,Dormant,Yes,59.21,89345.89,2180.17,Bank_Transfer,Desktop_Terminal
CUST36976,Julie Barrera,Female,49,Ghana,Accra,Retail,ACC461516,Basic,2021-05-16,Medium,TRD0002132,2021-06-09,Forex,USD/JPY,Sell,298.04,71.82,21405.23,-1203.82,220768.05,141.48,6.78,Yes,151,141.76,476296.1,71.22,316,Yes,21,No,iPhone,North America,03-12-2021,Dormant,No,97.57,191057.82,93897.52,Bank_Transfer,Web
CUST61284,Kathryn Castillo,Male,36,Nigeria,Lagos,Retail,ACC246814,Vip,2021-02-17,Low,TRD0002133,2021-04-17,Crypto,SOL,Buy,227.87,52351.62,11929363.65,-1888438.97,93658.76,12092.14,32.62,No,114,104643.54,335013.99,42,600,No,9,Yes,Android,Middle East,22/03/2021,Dormant,Yes,74.38,50573.19,36051.43,Crypto,Api
CUST11294,Douglas Anderson,Male,39,Uae,London,Premium,ACC252733,Pro,2021-09-20,Medium,TRD0002134,2022-01-19,Commodities,Crude Oil,Sell,180.66,81.46,14716.56,-760.82,329639.03,130.85,47.62,Yes,273,53.91,1558296.04,10.15,477,No,7,Yes,iPhone,Middle East,15/10/2021,Dormant,Yes,78.73,52618.45,50016.54,Wallet,Mobile_App
CUST82209,Alexander Rodriguez,Male,19,Uae,London,Retail,ACC763906,Pro,2021-12-01,Medium,TRD0002135,2021-03-04,Crypto,ETH,Sell,440.02,78591.49,34581827.43,-7144727.66,216735.99,95261.88,30.96,Yes,10,3458182.74,799407.55,84.15,155,Yes,10,No,,West Africa,03-04-2021,Active,No,66.38,183845.31,61764.92,Wallet,Web
CUST30879,Carla Owens,Female,30,Ghana,Abuja,Premium,ACC834225,Basic,2022-07-19,High,TRD0002136,2022-12-13,Commodities,Natural Gas,Sell,47.64,480.2,22876.73,-945.57,453319.24,63.31,4.32,No,271,84.42,506616.22,29.77,276,Yes,5,Yes,Tablet,Asia,09-09-2022,Dormant,No,68.17,102120.85,60795.52,Crypto,Mobile_App
CUST89141,Caitlin Dunn,Male,35,Nigeria,Abuja,Retail,ACC229518,Basic,2024-05-16,High,TRD0002137,2024-09-10,Commodities,Gold,Sell,219.4,26.49,5811.91,265.03,308228.49,32.42,26.89,No,276,21.06,798567.78,12.02,176,Yes,21,No,Desktop,North America,06-02-2024,Dormant,Yes,43.11,92193.92,72935.3,Wallet,Web
CUST49143,Eric Martinez,Male,61,Nigeria,London,Premium,ACC839294,Vip,2021-11-11,Medium,TRD0002138,2022-06-15,Crypto,ETH,Buy,408.74,74786.75,30568336.2,4511840,248734.02,66583.34,48.49,Yes,45,679296.36,1128205.3,21.12,266,Yes,13,No,Tablet,North America,19/06/2026,Dormant,Yes,75.07,44175.94,58143.54,Wallet,Web
CUST20213,Brenda Sherman,Male,58,South Africa,Lagos,Institutional,ACC451276,Vip,2023-11-25,Low,TRD0002139,2025-02-21,Crypto,ETH,Sell,68.06,61983.99,4218630.36,-599074.03,215355.1,16189.81,46.27,Yes,151,27937.95,788182.73,47.25,598,Yes,25,Yes,Android,Europe,18/12/2024,Dormant,No,11.24,147679.62,162081.81,Crypto,Web
CUST43570,Daniel Davis,Female,44,Nigeria,London,Premium,ACC730644,Basic,2023-06-08,Medium,TRD0002140,2025-06-11,Crypto,SOL,Sell,6.85,42947.66,294191.47,-32020.73,206143.76,378.7,,No,64,4596.74,709010.83,75.45,544,No,24,No,,Europe,08/05/2025,Dormant,No,37.52,1530.54,84110.01,Card,Web
CUST12340,Jose Torres,Female,30,Kenya,Lagos,Retail,ACC673604,Basic,2022-02-02,High,TRD0002141,2022-10-04,Forex,EUR/USD,Sell,236.61,43.85,10375.35,-2146.9,401441.47,50.4,34.59,No,63,164.69,1480743.95,69.95,548,No,23,Yes,iPhone,Middle East,19/06/2026,Dormant,No,51.47,96229.27,44034.02,Bank_Transfer,Web
CUST83145,Shannon Zamora,Male,23,Ghana,Accra,Retail,ACC754113,Basic,2022-06-05,Medium,TRD0002142,2023-07-12,Forex,GBP/USD,Buy,30.6,120.36,3683.02,-544.52,-4680.59,7.23,43.99,Yes,127,29,-19035.09,46.76,147,Yes,0,Yes,,Middle East,17/07/2023,Inactive,Yes,92.01,192887.45,37951.08,Crypto,Desktop_Terminal
CUST78190,Tim Boyer,Male,70,Kenya,Accra,Retail,ACC845559,Pro,2024-07-14,Medium,TRD0002143,2026-05-14,Forex,USD/NGN,Buy,199.42,7.39,1473.71,95.5,94649.8,3.42,8.53,Yes,22,66.99,339537.18,19.64,169,Yes,0,No,,Middle East,19/06/2026,Inactive,Yes,60.81,171291.32,152010.02,Bank_Transfer,Web
CUST84204,Taylor Willis,Female,21,Nigeria,Abuja,Retail,ACC844955,Pro,2023-11-30,Low,TRD0002144,2026-01-07,Stocks,NVDA,Buy,133.15,1381.12,183896.13,-280.25,154335.45,574.43,34.31,No,155,1186.43,714035.06,87.72,520,No,18,Yes,iPhone,Middle East,02/10/2025,Active,No,37.59,21180.62,62672.89,Wallet,Mobile_App
CUST24217,James Clark,Female,44,Nigeria,Lagos,Retail,ACC625447,Pro,2023-11-05,High,TRD0002145,2025-10-12,Crypto,SOL,Sell,482.22,54278.05,26173961.27,2588381.45,386141.61,53059.49,1.8,No,49,534162.47,1664019.28,85.03,117,Yes,19,Yes,,Middle East,09/10/2025,Active,No,76.16,191328.72,136667.52,Card,Mobile_App
CUST94637,Dean Wood,Male,30,Uae,Abuja,Retail,ACC985355,Pro,2021-11-29,Low,TRD0002146,2023-08-11,Crypto,BNB,Buy,473.29,52570.63,24881153.47,2946522.02,182258.07,156251.04,41.35,Yes,96,259178.68,271611.31,33.75,569,No,16,Yes,Desktop,Asia,25/07/2023,Dormant,No,56.22,132028.67,11647.81,Bank_Transfer,Mobile_App
CUST92325,Jason Shaw,Male,52,Kenya,Cape Town,Retail,ACC307307,Basic,2023-04-12,Low,TRD0002147,2023-11-20,Crypto,SOL,Sell,472.11,67018.8,31640245.67,-7453129.65,370372.59,134403.93,43.64,No,289,109481.82,1324104.45,54.39,302,No,13,Yes,iPhone,West Africa,10-17-2023,Active,Yes,95.39,178578.23,133313.34,Card,Mobile_App
CUST53890,Adam Jenkins,Female,31,Uae,Lagos,Retail,ACC784946,Vip,2023-12-13,Low,TRD0002148,2024-12-03,Commodities,Natural Gas,Buy,126.87,340.38,43184.01,11450.55,84155.26,76.7,22.1,Yes,0,43184.01,141201.56,90.07,404,Yes,16,Yes,Android,West Africa,2024-03-14,Inactive,Yes,76.96,36001.17,32207.37,Card,Web
CUST67331,John Patterson,Male,38,Kenya,Lagos,Retail,ACC105599,Basic,2022-01-14,Low,TRD0002149,2023-03-25,Crypto,BNB,Buy,384.09,33407,12831294.63,-4000085.99,263153.84,23015.43,32.14,No,86,149201.1,1091209.85,59.89,276,No,14,Yes,Desktop,Asia,02-16-2023,Inactive,Yes,30.15,54975.04,121768.5,Bank_Transfer,Mobile_App
CUST52515,Jason Smith,Female,39,Ghana,Abuja,Retail,ACC306198,Basic,2024-02-16,Low,TRD0002150,2024-06-21,Crypto,XRP,Sell,366.72,31813.74,11666734.73,3655508.46,38687.09,71857.66,37.16,No,204,57189.88,166496.51,52.49,356,Yes,23,No,Tablet,West Africa,06-13-2024,Active,Yes,23.52,145987.15,95482.31,Crypto,Desktop_Terminal
CUST17203,David Johnson,Female,51,Kenya,London,Institutional,ACC709753,Pro,2021-11-11,Low,TRD0002151,2023-03-07,Crypto,BNB,Sell,57.62,67785.53,3905802.24,-639149.65,67934.35,18332.43,,No,146,26752.07,261365.14,68.43,61,No,11,No,Android,Middle East,2022-11-28,Dormant,No,91.99,78695.72,31508.07,Wallet,Desktop_Terminal
CUST37045,Emily Carroll,Female,34,Uae,Accra,Retail,ACC373065,Basic,2021-09-09,Medium,TRD0002152,2023-05-29,Stocks,NVDA,Buy,90.4,728.23,65831.99,13328.34,495593.32,466.54,,Yes,158,416.66,904733.7,94.15,414,Yes,10,Yes,iPhone,Europe,03-15-2023,Inactive,Yes,22.54,111755.68,106806.48,Card,Mobile_App
CUST82322,Donald Stevens,Male,22,Uae,Lagos,Retail,ACC922099,Pro,2023-10-23,Medium,TRD0002153,2025-05-28,Stocks,AMZN,Buy,269.78,966.19,260658.74,-50873.77,150968.18,391.75,41.16,Yes,248,1051.04,285454.23,44.44,526,No,6,Yes,,Asia,10/07/2025,Inactive,Yes,69.9,43635.18,84499.34,Bank_Transfer,Api
CUST12070,John Hill,Female,61,South Africa,Lagos,Retail,ACC899707,Basic,2021-11-20,High,TRD0002154,2024-01-22,Forex,USD/JPY,Sell,393.38,130.54,51351.83,8869.88,28704.41,316.8,,No,273,188.1,25342.33,77.73,377,No,0,No,iPhone,West Africa,01-31-2024,Dormant,Yes,30.1,41753.52,116780.89,Crypto,Web
CUST51882,Brittany Hardy,Female,46,South Africa,London,Retail,ACC126622,Basic,2023-08-29,High,TRD0002155,2023-10-03,Forex,GBP/USD,Sell,159.24,66.78,10634.05,-120.73,458823.71,53.27,25.19,No,206,51.62,1959986.17,40.72,257,No,12,No,Desktop,West Africa,28/10/2023,Dormant,Yes,32.96,19871.27,27887.21,Wallet,Web
CUST65520,,Male,57,Uk,Nairobi,Retail,ACC937115,Pro,2022-02-23,High,TRD0002156,2023-07-15,Crypto,XRP,Buy,358.86,26076.36,9357762.55,-1603935.55,394461.95,47562.45,32.37,No,156,59985.66,1818528.58,,47,Yes,7,No,iPhone,Asia,20/04/2023,Active,No,79.32,19653.22,150655.09,Bank_Transfer,Web
CUST25735,Connie Eaton,Male,53,Uk,London,Retail,ACC294782,Pro,2022-03-21,High,TRD0002157,2023-07-25,Forex,USD/NGN,Sell,116.6,34.99,4079.83,-103.52,481575.94,32.74,1.87,No,35,116.57,1639116.21,53.52,196,No,6,No,Tablet,Middle East,19/06/2026,Dormant,No,38.92,73642.82,112182.81,Card,Mobile_App
CUST54889,Danielle Cunningham,Male,60,Uae,Abuja,Retail,ACC814933,Vip,2021-09-14,High,TRD0002158,2021-12-17,Forex,USD/JPY,Buy,255.08,170.69,43539.61,-10053.22,751.16,117.65,13,No,71,613.23,2183.32,37.11,565,Yes,4,Yes,Tablet,Europe,19/11/2021,Dormant,No,91.46,13823.63,18585.34,Card,Desktop_Terminal
CUST69353,Elizabeth Hicks,Male,47,Uae,Lagos,Retail,ACC833572,Pro,2024-09-05,High,TRD0002159,2025-10-10,Crypto,XRP,Buy,61.98,33257.06,2061272.58,-466870.98,340249.84,19921.17,30.44,No,95,21697.61,639756.26,86.6,181,Yes,15,Yes,Tablet,Asia,2025-07-09,Dormant,No,20.93,12365.9,25221.2,Bank_Transfer,Desktop_Terminal
CUST88260,Diane Duran,Female,70,Uae,Nairobi,Retail,ACC271054,Basic,2024-07-28,Medium,TRD0002160,2024-11-02,Commodities,Gold,Sell,105.43,254.13,26792.93,-5088.67,10370.8,101.31,2.81,Yes,156,171.75,15117.06,23.29,163,Yes,2,No,iPhone,Middle East,22/11/2024,Active,Yes,10.26,105293.61,20515.77,Bank_Transfer,Api
CUST51756,John Dudley,Female,62,Uk,Lagos,Premium,ACC440314,Basic,2023-09-21,Low,TRD0002161,2025-10-14,Forex,EUR/USD,Sell,403.56,189.03,76284.95,16477.08,163950.45,273.61,47.96,Yes,126,605.44,154002.14,34,340,Yes,7,Yes,Tablet,Middle East,2025-11-13,Dormant,No,39.1,171325.72,56267.44,Crypto,Web
CUST88554,Jeremiah Copeland,Male,31,Nigeria,Abuja,Premium,ACC890128,Basic,2022-12-31,High,TRD0002162,2023-04-03,Commodities,Gold,Sell,249.08,403.28,100448.98,35719.27,209048.69,259.99,23.9,Yes,32,3139.03,319736.77,17.41,152,No,7,No,,West Africa,2023-03-19,Dormant,No,41.32,191186.46,84237.37,Card,Mobile_App
CUST76595,William Reed,Female,26,South Africa,Accra,Retail,ACC691426,Basic,2023-05-19,Low,TRD0002163,2023-07-24,Crypto,BNB,Sell,182.03,77073.19,14029632.78,1933643.73,66359.92,106741.58,32.73,No,249,56343.91,104820.15,,566,Yes,7,Yes,Tablet,West Africa,2023-07-06,Inactive,No,8.69,48646.29,41038.41,Crypto,Web
CUST75380,Courtney Hughes,Female,24,Ghana,London,Premium,ACC664326,Pro,2022-01-10,Medium,TRD0002164,2022-04-14,Forex,GBP/USD,Sell,149.59,103.16,15431.7,4160.32,344035.57,136.96,32.66,Yes,270,57.15,720248.03,,347,No,21,Yes,Desktop,Europe,30/03/2022,Dormant,No,54.81,127360.95,105327.28,Wallet,Web
CUST82174,Courtney Bean,Male,25,Uae,Accra,Retail,ACC469123,Pro,2021-12-01,Medium,TRD0002165,2023-02-24,Crypto,BNB,Buy,303.77,70130.41,21303514.65,-6674095.64,72008.84,97832.86,6.99,Yes,192,110955.81,336943.84,70.74,325,No,17,No,iPhone,West Africa,12-08-2022,Active,Yes,21.17,147701.92,24266.17,Crypto,Web
CUST15464,,Female,65,Uk,Accra,Retail,ACC341506,Pro,2023-08-09,Medium,TRD0002166,2025-07-05,Crypto,XRP,Sell,327.64,50959.1,16696239.52,-1185260.33,342566.94,24982.13,13.46,Yes,69,241974.49,1242861.21,43.86,295,No,13,Yes,iPhone,Middle East,12/07/2025,Dormant,Yes,61.42,16236.79,2732.6,Card,Mobile_App
CUST77998,Phillip Perez,Female,58,Kenya,Cape Town,Retail,ACC176178,Pro,2022-04-26,Low,TRD0002167,2023-05-05,Commodities,Gold,Sell,88.5,151.42,13400.67,-3465.25,66617.15,42.85,12.36,Yes,198,67.68,148591.77,81.81,283,Yes,6,Yes,Android,West Africa,01-26-2023,Active,Yes,41.33,18766.36,163022.02,Bank_Transfer,Web
CUST92727,Douglas Good,Female,34,Nigeria,London,Retail,ACC594803,Basic,2023-09-01,Medium,TRD0002168,2025-09-30,Crypto,BNB,Buy,174.97,43761.81,7657003.9,1920568.03,311753.37,12093.93,18.38,No,220,34804.56,1260932.26,36.73,445,Yes,5,No,iPhone,Middle East,10-06-2025,Active,No,68.74,41056.24,52333.77,Bank_Transfer,Mobile_App
CUST12430,Lucas White,Female,69,Nigeria,London,Premium,ACC196418,Pro,2024-01-02,High,TRD0002169,2024-08-03,Commodities,Silver,Sell,384.71,90.81,34935.52,3214.96,224911.33,68.77,20.06,Yes,198,176.44,509794.05,,465,No,19,Yes,Tablet,Asia,2024-02-08,Inactive,No,18.8,168908.96,118408.6,Crypto,Desktop_Terminal
CUST81869,Garrett Glenn,Male,58,Uae,Lagos,Retail,ACC292884,Basic,2024-04-28,Low,TRD0002170,2024-10-12,Forex,USD/NGN,Sell,326.6,137.65,44956.49,10842.58,458146.52,357.76,45.61,No,143,314.38,2273559.03,72.55,80,No,20,No,,North America,02/08/2024,Active,Yes,6.98,158868.69,148031.42,Bank_Transfer,Api
CUST16062,April Mcconnell,Female,35,Nigeria,Accra,Premium,ACC484930,Basic,2024-07-20,Medium,TRD0002171,2024-08-30,Stocks,AMZN,Sell,222.32,791.8,176032.98,30132.68,117359.37,1491.25,,No,276,637.8,150292.06,26.46,52,Yes,5,No,Desktop,Middle East,2024-09-12,Active,Yes,97.26,120166.39,162681.64,Wallet,Mobile_App
CUST84056,Carlos Alvarado,Male,39,South Africa,Lagos,Retail,ACC997618,Pro,2024-05-14,Low,TRD0002172,2025-06-23,Forex,EUR/USD,Buy,93.73,194.32,18213.61,5139.58,271550.14,163.05,27.24,No,206,88.42,1097436.78,19.17,104,Yes,20,Yes,Tablet,Asia,2025-04-02,Inactive,Yes,65.49,96326.7,91405.96,Bank_Transfer,Mobile_App
CUST60245,Darren Johnson,Male,39,Nigeria,Cape Town,Retail,ACC976211,Pro,2022-10-06,Medium,TRD0002173,2024-06-10,Crypto,BNB,Buy,169.53,79812.52,13530616.52,23918.53,288305.12,64496.65,,Yes,164,82503.76,958794.88,61.72,244,Yes,25,No,iPhone,North America,25/05/2024,Inactive,Yes,86.73,28329.12,169731.34,Bank_Transfer,Mobile_App
CUST51299,Jordan Murphy,Male,19,Nigeria,Abuja,Retail,ACC550465,Pro,2023-12-18,Low,TRD0002174,2023-12-23,Crypto,BTC,Buy,376.71,42972.22,16188065,4296201.2,61831.88,97604.75,,No,102,158706.52,82919.93,83.07,273,Yes,11,Yes,Tablet,Europe,2023-12-17,Inactive,No,26.35,126931.81,46839.24,Card,Api
CUST24240,,Female,32,Nigeria,Lagos,Institutional,ACC310264,Basic,2024-03-26,Low,TRD0002175,2025-10-02,Stocks,AAPL,Buy,64.19,1166.45,74874.43,-304.66,72567.87,583.6,16.56,Yes,215,348.25,144497.51,15.69,48,Yes,6,Yes,,North America,11-19-2025,Dormant,Yes,45.93,114567.34,49171.85,Crypto,Mobile_App
CUST69017,Bobby Rodriguez,Male,56,Uk,Lagos,Retail,ACC680771,Basic,2024-02-24,Low,TRD0002176,2024-08-08,Stocks,NVDA,Buy,172.64,199.17,687694.2,215877.13,172539.97,4007.51,18.2,No,284,2421.46,814128.5,53.52,188,No,17,Yes,,Asia,2024-07-06,Dormant,No,77.65,34593.67,42716.55,Card,Mobile_App
CUST14474,Francisco Sharp,Male,40,Nigeria,Accra,Retail,ACC962148,Basic,2024-07-27,Low,TRD0002177,2024-07-19,Crypto,BNB,Sell,29.86,19579.34,584639.09,66582.99,81443.84,3241.25,7.91,Yes,17,34390.53,233068.48,69.19,199,No,23,Yes,Android,Middle East,04-15-2024,Dormant,Yes,85.09,27066.16,42606.8,Bank_Transfer,Mobile_App
CUST55015,Daniel Avila,Male,38,Ghana,Abuja,Retail,ACC410942,Basic,2021-11-18,High,TRD0002178,2023-12-30,Forex,USD/JPY,Buy,288.45,146.35,42214.66,-11816.63,463916.61,225.42,4.07,Yes,81,521.17,784810.33,60.45,265,Yes,0,Yes,Desktop,Asia,13/02/2024,Dormant,Yes,30.55,7453.24,93734.55,Bank_Transfer,Api
CUST88029,Thomas Dominguez,Male,41,Kenya,Abuja,Retail,ACC597799,Basic,2023-03-08,Low,TRD0002179,2025-07-02,Crypto,XRP,Sell,24.68,15311.89,377897.45,-58978.3,374572.8,3641.82,35.3,No,3,125965.82,567071.98,27.19,575,No,19,Yes,iPhone,North America,19/06/2026,Active,Yes,97.33,137274.06,91320.52,Crypto,Api
CUST86716,Bradley Hatfield,Male,61,Nigeria,Abuja,Retail,ACC763904,Pro,2021-04-19,Low,TRD0002180,2023-03-11,Crypto,SOL,Buy,450.68,59454.32,26794872.94,-7867217.73,350021.46,251533.09,21.74,Yes,66,405982.92,1087850.6,37.21,96,No,16,No,,North America,04-28-2023,Active,No,41.48,78412.48,147945.03,Card,Api
